0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	65581	65581	65581	3735553	65581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	262189	262189	262189	3735553	262189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	458797	458797	458797	3735553	458797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	21474967953	0	5570574	327696	65536	3866634	4390925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	25770000785	0	5701646	1179664	65536	3997706	4521997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	4295623057	0	9240592	1966096	65536	4456458	4784141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	9895952	2424848	65536	3932163	5898253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	786456	3145744	65536	4456451	6160397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	196653	196653	196653	3735553	196653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	393261	393261	393261	3735553	393261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	589869	589869	589869	3735553	589869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	12887457993	4295360613	7340045	196618	6815749	3735562	8192010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	17179934922	25770328165	8192013	720906	7667717	3997706	8257546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	4296016073	21475229797	12517386	2359306	9109509	5177354	8323082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0	0	13500426	2621450	9175045	5046282	9830410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0	0	13107210	3407882	9568261	5439498	9895946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0	0	131117	131117	131117	3735553	131117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	327725	327725	327725	3735553	327725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	524333	524333	524333	3735553	524333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	34359935477	0	10354692	524297	6553609	65545	65545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	21474902517	0	10682372	851977	6881289	4915209	10092553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	4295492085	0	14352393	1507337	7274505	4980745	10158089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	14024713	2490377	7340041	5046281	10223625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	0	0	16384009	4194313	8519689	5701641	12582921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	12884967825	0	8585231	1703951	5111816	3735567	5898255	0	0	0	0	0	0	0	75	75	75	75	75	0	0	0	0	0	0
26	8591966609	0	7536655	393231	65544	65551	4915215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	8590001836	0	1441812	196728	196728	196728	196728	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
28	4295034540	0	262164	1966114	7536647	4063237	10027013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	8590267973	0	2097182	131152	3080205	65616	65616	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
30	8590005829	0	65566	3342366	65536	3604484	7340036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	12884972525	0	131145	131145	131145	131145	65609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	8590005229	0	3604501	589826	5898242	3538946	7929858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	12884972625	0	131148	131148	65612	65612	131148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	8590005329	0	9961476	262146	5898242	5373954	7929858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	12884974625	0	65559	1703942	7536645	65606	65606	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0
36	8590007329	0	917527	15728646	7536645	6881286	262145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	12885098797	12885098847	0	1114120	4849672	4653066	7340040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	4295164205	4295164255	0	196616	5963786	65546	5701640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	17180459309	17180459359	11993098	1572874	6488074	4587530	9109514	0	0	0	0	0	0	0	51	51	0	6	22	0	0	0	0	0	0
40	4295557421	4295557471	0	1572874	65546	3735562	8257546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	12885360841	12885164133	524291	524291	524291	3407875	524291	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0
42	8590393545	8590196837	65539	65539	65539	2293763	65539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	8590000329	17180393573	7274507	1376267	5701643	65539	5505039	0	0	0	0	0	0	0	0	39	49	0	0	0	0	0	0	0	0
44	4295033033	4295491685	65547	65547	65547	3604484	9830409	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
45	25769870313	0	0	2752541	7208967	4784135	1703961	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
46	4295951237	0	0	1048605	65536	3997703	1572889	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
47	60129612981	0	2293780	1703941	8257541	65538	10813445	0	0	0	0	0	0	0	0	0	1	11	11	0	0	0	0	0	0
48	12884972725	0	2228244	65541	65541	65538	65561	0	0	0	0	0	0	0	0	2	0	6	6	0	0	0	0	0	0
49	21474907517	0	15007749	2031621	65536	65611	65579	0	0	0	0	0	0	0	77	77	0	78	0	0	0	0	0	0	0
50	8590005629	0	13172741	65541	65536	65611	65579	0	0	0	0	0	0	0	0	2	0	6	6	0	0	0	0	0	0
51	4295169505	0	65615	1441799	4653094	5242887	65615	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0
52	8590005729	0	3014681	65543	3735590	3407876	65540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	8590138201	0	5505045	2228230	7995398	65608	10616838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	8590007129	0	2752537	15794182	65542	4063238	11993094	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
55	12885098997	0	3670028	1048588	1048588	1048588	1048588	0	0	0	0	0	0	0	0	6	6	6	6	0	0	0	0	0	0
56	4295164405	0	65548	196620	3014670	1441804	5242895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	12885098997	0	8192013	1114125	3670029	2555907	4718605	0	0	0	0	0	0	0	67	17	0	0	6	0	0	0	0	0	0
58	4295164405	0	7208973	393229	3080205	65539	4915213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	21474968153	4295033530	14745609	2359305	7798793	5308425	11141129	0	0	0	0	0	0	0	32	0	34	32	0	0	0	0	0	0	0
60	4295033433	4295033530	13107209	393225	6422537	4587529	9699337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	60129608481	0	9371655	1441799	7733255	4521991	2293785	0	0	0	0	0	0	0	6	35	0	0	0	0	0	0	0	0	0
62	8590000929	0	8060935	196615	65543	3866631	1441817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	8590071065	0	11534340	1769476	65613	4128772	6881284	0	0	0	0	0	0	0	67	67	0	0	0	0	0	0	0	0	0
64	4295038233	0	0	327684	5963786	4128772	6881284	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0
65	34359808905	0	65610	1769476	6291458	65610	65610	0	0	0	0	0	0	0	48	48	0	0	0	0	0	0	0	0	0
66	4295037833	0	3014681	327684	6160386	6094857	65540	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
67	12884974525	0	65607	720902	7798793	6750214	65607	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0
68	4295039933	0	15400966	15663110	6553609	6750214	9764873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	38654837137	0	6815758	1572874	6488074	5177354	8060930	0	0	0	0	0	0	0	0	37	6	0	6	0	0	0	0	0	0
70	34359869841	0	5636110	1572874	6488074	4718602	8192002	0	65540	0	0	0	0	0	6	37	6	0	0	0	0	0	0	0	0
71	0	0	786452	3145762	7405575	5832709	2293785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	4295034134	0	524312	720912	65536	4587536	2031641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	4297654473	0	3276823	262154	65536	65546	5767176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	4295033233	0	4718615	1376266	8060933	5373968	1638425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	4295033233	0	3538969	786442	65536	3538959	8912898	0	589826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	8590000529	0	3080215	2621450	786457	5767177	2293785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	47244710893	0	131145	131145	131145	131145	65609	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
78	8590136401	0	131148	131148	65612	65612	131148	0	0	0	0	0	0	0	78	5	78	6	5	0	0	0	0	0	0
79	34359808905	0	3604505	131148	65612	65612	131148	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	0	0	0
80	51539678189	0	10354690	1900546	5898242	4194306	7929858	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
81	12885038161	0	11665412	1966082	5898242	4194306	7929858	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0
82	34359808905	0	3604505	1835010	5898242	4194306	7929858	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
83	17180066193	0	851991	327690	65536	3604490	4259868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	21475295433	12885164133	0	65578	65578	65578	65578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	12885360841	12885164133	0	2949131	11862027	65578	10158095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	12885295305	38655033445	12189706	2818063	4521992	3801103	7012367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	12887457993	8590327909	2818060	1441804	4587528	1441804	5046287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	0	0	0	65537	65536	5177346	655361	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
89	0	0	16056325	3080197	9633797	6225925	12451845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	0	0	2359316	2621445	65536	5832709	12058629	131073	0	0	131073	131073	0	0	0	0	0	0	0	0	0	0	0	0	0
91	0	0	0	720934	4653094	2490406	6815782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	0	0	196630	1703974	65574	2031654	6946854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	21474902217	8590262373	8454152	65588	1048601	65588	7340040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	8590000629	0	1900563	2228238	4718606	4325379	10158089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	4295033333	0	720915	2228238	4194315	1638403	10027017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	8590197337	4295033530	1703955	3145737	9371657	4456451	12517385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	4295230041	4295033530	720915	3145737	7471109	1638403	9895945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	0	0	0	851974	7012357	4063238	9895942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	0	0	131092	1572892	7667717	4587530	9764874	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
100	42949870369	0	9502727	2359303	7667719	5373959	9699338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	25769870013	0	8454151	2359303	7667719	5373959	9699338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	0	0	14614534	1966086	65542	5439494	11993094	0	0	0	0	0	0	0	0	39	39	0	39	0	0	0	0	0	0
103	0	0	65566	3735587	65536	3473412	196609	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0
104	0	0	65566	3801123	65536	3473412	196609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	0	0	65566	3866659	65536	3473412	196609	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
106	0	0	10747914	3932195	65536	3276828	8519690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	0	0	11927562	3932195	65536	3276828	8519690	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0	0
108	0	0	11927562	4063267	65536	3080220	8519690	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
109	0	0	5898268	4128803	65536	3342341	1900579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	0	0	5570588	4194339	65536	3342341	1900579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	0	0	6029340	4259875	65536	3342341	1900579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	0	0	0	140140	65536	74604	2424857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	0	0	0	196609	65536	65542	589825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	0	0	0	262177	65536	3604484	131073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	0	0	0	262178	65536	2293788	131073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	0	0	0	589828	65536	3407874	262145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	0	0	0	74604	65536	74604	65561	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0
118	0	0	0	74604	65536	74604	65579	0	0	0	0	0	0	0	0	25	0	0	28	0	0	0	0	0	0
119	0	0	0	205677	65536	65536	65579	0	0	0	0	0	0	0	0	25	0	0	6	0	0	0	0	0	0
120	0	0	0	140141	65536	65536	65579	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
121	0	0	0	74605	65536	65536	65564	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
122	0	0	13107210	2555914	5177382	5439498	12451846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	0	0	10813450	983068	65536	3407876	65546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	0	0	0	327714	65536	3276828	65546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	0	0	0	65569	65536	3670020	65546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	0	0	0	327684	65536	3538946	65546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	0	0	13303818	271214	65536	74606	9633802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	0	0	65546	74606	65536	74606	65546	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0
129	0	0	13303818	271215	65536	271215	9633802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	0	0	65546	74607	65536	74607	65546	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0
131	0	0	0	65579	65536	65579	65579	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
132	0	0	0	196617	65536	3342338	2162723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	0	0	0	393220	65536	3342338	1900579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	0	0	0	655393	65536	65540	1900579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	0	0	0	720930	65536	3080220	2097187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	4298056489	0	2687006	1048606	7733253	3014694	2097187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	4298056489	0	2621470	983070	6815749	3014694	2097187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	4298056489	0	2818078	1179678	7143429	3014694	2097187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	0	0	7864358	1376258	8060933	4128773	11665413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
