0	0.5	1	1	1	2.4	6	0	0	3	3	0	0	0
1	1.2	2.5	1	1	2	5	0	0	3	3	0	1	0
2	0.3	0.3	0.7	0.5	1.2	3.7	0	0	3	3	0	1	0
3	0.3	1	0.75	0.5	2	4	0	0	3	3	0	1	0
4	0.7	0.6	0.8	0.8	1.5	4.5	0	0	3	3	0	1	0
5	1.6	4.3	1.5	1.3	2	5	0	0	3	3	0	1	0
6	0.4	0.7	0.7	0.3	1	4	0	0	3	3	0	1	0
7	0.6	1.1	0.8	1	2.5	5.5	1.1	1.5	8	3	1	1	0
8	2	1.9	1.8	1.5	2	6	0	0	3	3	1	1	0
9	0.4	1.3	0.8	0.8	2	4.5	0	0	3	3	0	1	0
10	0.4	0.7	0.7	0.5	2	4	0	0	3	3	0	1	0
11	0.6	1.6	0.9	1	2	5	0.2	0.6	8	3	1	1	1
12	0.6	0.4	1	1	2	6	1.2	1.5	8	3	1	1	1
13	0.3	0.2	0.6	0.2	1.5	4	0	0	3	3	0	1	0
14	0.4	0.8	0.7	1	2	4.5	1.3	1.7	8	3	1	1	1
15	1.3	1.9	1.3	1	2	5	0	0	3	3	0	1	0
16	0.3	0.8	0.7	1	2.5	5.5	1.2	1.5	8	3	1	1	0
17	2.1	2.3	1.5	2	2.5	8	0	0	3	3	1	1	0
18	1.3	2.9	1.8	1.5	2	5	0	0	3	3	0	2	1
19	1.3	2	1	0.5	5	5	0	0	3	3	0	1	0
20	0.2	0.3	0.7	1	2	5	1.5	1.9	2	3	1	1	1
21	1.1	2.8	1.8	1.5	2	6	0	0	3	3	0	2	0
22	0.5	1	0.7	0.6	2	5	0	0	3	3	0	1	0
23	5	5.5	4	4	2	5	0	0	3	3	1	2	0
24	1.4	1.5	1.4	1.5	2	8	0	0	3	3	0	1	0
25	0.2	0.3	0.6	1	2	5	1.3	1.7	8	3	1	1	1
26	0.3	0.4	0.6	1	3	6	1.3	1.7	8	3	1	1	1
27	3	4.4	2.5	2	2	5	0	0	3	3	0	2	0
28	0.3	0.8	0.6	0.5	2.5	5.5	0	0	3	3	0	1	0
29	1	2	1.3	0.5	3	6	0	0	3	3	0	1	0
30	2.4	2.6	2.2	2	2.5	5.5	0	0	3	3	1	1	0
31	0.4	1.7	1	1	2	5	0	0	3	3	0	1	0
32	0.5	0.7	0.7	0.5	1.5	4	0	0	3	3	0	1	0
33	1.1	1.2	1	1	2	5	0	0	3	3	0	1	0
34	2.2	3.2	2.5	1.7	2	5.5	0	0	3	3	0	2	0
35	4	4.6	4.5	3	3	6	0	0	3	3	1	2	0
36	0.4	1	0.4	0.7	2	5	0	0	3	3	0	1	0
37	3.5	4.5	2.7	1	2	5	0	0	3	3	1	2	0
38	2	1.5	1.6	1	2	5	0	0	3	3	0	1	0
39	2.7	1.5	2.2	2	2	4.5	0	0	3	3	0	1	0
40	2	2.9	2.1	2	2	5	0	0	3	3	0	2	0
41	1.1	1.2	1	1	2	6	0	0	3	3	0	1	0
42	5.8	3.5	4.7	3	2	5	0	0	3	3	0	2	0
43	0.9	1	1	1	2	6	0.4	0.8	3	3	1	1	0
44	0.9	1.3	0.9	1.2	1.7	4.7	0	0	3	3	0	1	0
45	1.1	1.1	0.8	0.5	2	5	0	0	3	3	0	1	0
46	1.8	1.3	1.5	1.5	3	6	0	0	3	3	0	1	0
47	1.6	1.6	1.6	1.2	2	5	0	0	3	3	0	1	0
48	3.5	1	3	2	2	5	0	0	3	3	1	1	0
49	1.3	2.9	2.1	2	2.4	5.5	0	0	3	3	0	2	0
50	0.5	1	0.7	0.6	2	3.5	0	0	3	3	0	1	0
51	1.5	1	1.6	1	2.5	5.5	0	0	3	3	0	1	0
52	1.5	1	1.6	1	2	5	0	0	3	3	0	1	0
53	3.7	5.3	3	3	2	7	0	0	3	3	1	2	0
54	1.9	3.2	2.4	1	2.5	5.5	0	0	3	3	1	1	0
55	1.2	1.6	1.2	1.2	1	5	0	0	3	3	0	1	0
56	1.4	2.4	1.8	1.5	2	5	0	0	3	3	0	2	0
57	2.3	3.2	2	2	2	6	0	0	3	3	1	2	0
58	4	6	3.6	3.2	3	6	0	0	3	3	1	2	0
59	0.1	1	0.7	0.6	2	5	0	0	3	3	0	1	0
60	3.6	5.7	2.6	1	2	5	0	0	6	10	1	2	0
61	2	2	2.3	1	2	5	0	0	3	3	1	1	0
62	2.5	2	2.4	2	2	5	0	0	3	3	0	2	0
63	5	4.1	3.5	5	2	5	0	0	3	3	0	2	0
64	2	2	1.6	1.4	2	5	1.8	2.5	6	3	1	1	0
65	1.2	3	1.8	1.4	5	5	0	0	3	3	0	1	0
66	3.5	5	2.8	2.5	2	5	0	0	3	3	0	2	0
67	1.3	2	1	3	2	6	0	0	3	3	0	1	0
68	3	3	3	2.5	2	5	0	0	3	3	1	2	0
69	2.4	4	2	1	2	5	2.4	2.4	8	3	1	1	1
70	4	5	3.5	3	2	5	0	0	3	3	0	2	0
71	4.5	4.5	3.5	3	2	5	0	0	3	3	1	1	0
72	1.8	2.9	1	1	2	6	0	0	3	3	0	1	0
73	1	1	1.3	1.3	2	60	0	0	3	3	1	2	0
74	1	1	1	1	2	5	0	0	3	3	0	1	0
75	1	1	0.7	1	2	5	0	0	3	3	0	1	0
76	1	2	1.4	1.3	3	6	0	0	3	3	1	1	0
77	2.8	2.7	2.5	1	2	5	0	0	3	3	0	1	0
78	1.8	1	1.5	1	2	5	3.7	3.7	12	3	1	1	0
79	0.2	0.5	0.7	1	2	5	0	0	3	3	0	1	0
80	0.4	0.6	0.7	1	2.5	5.5	1.3	1.7	8	3	1	1	0
81	0.3	0.3	0.6	0.5	1	3.5	0	0	3	3	0	1	0
82	0.4	1	0.7	0.5	1.2	3.5	0	0	3	3	0	1	0
83	0.2	0.6	0.5	0.5	2	6	0.8	1.2	8	3	1	1	1
84	0.5	2	0.7	1	2	4.5	0.8	1.2	8	3	1	1	0
85	0.7	1	0.8	1	2	5	0	0	3	3	0	1	0
86	0.7	1.2	0.8	1	1.2	3.5	0	0	3	3	0	1	0
87	1	1	1	1	2	6	0	0	3	3	0	1	0
88	0.3	0.7	0.6	0.5	2	5	0	0	3	3	0	1	0
89	0.7	0.8	1	1	2	5	0	0	3	3	0	1	0
90	1	2	1.5	1	2	5	0	0	3	3	0	1	0
91	1	1	1.5	0.5	2	5	0	0	3	3	0	1	0
92	2.3	4	2.4	1	2	5	0	0	3	3	0	1	0
93	0.5	0.8	0.6	1	2	5	1	1.3	8	3	1	1	0
94	1	1	1	1	2	6	0	0	3	3	0	1	0
95	1.7	3.8	1.9	1	2	5	0	0	3	3	1	2	0
96	5	4	4.2	4	3	8	0	0	3	3	1	2	0
97	1	5	3	2	2	5	0	0	3	3	1	2	0
98	3.5	5.3	3.8	3.5	2	5	0	0	3	3	1	2	0
99	6	10	6.2	1	6	6	0	0	3	3	1	1	0
100	2	2	1.7	1	1	5	0	0	3	3	0	2	0
101	2	4	1	1	2	5	0	0	3	3	1	1	0
102	4.5	1	12	8	2	5	0	0	3	3	1	1	0
103	1	2.5	1.16	1.1	2	5	0	0	3	3	0	1	0
104	1	1	1	1	2	5	0	0	3	3	0	1	0
105	2.3	4.1	2	1	2	5	0	0	3	3	0	1	0
106	1.2	1.1	1	1	2	5	0	0	3	3	0	1	0
107	3.5	6.5	7	5	2	6	0	0	3	3	0	1	0
108	1	1	1	1	2	5	0	0	3	3	1	1	0
109	1	1	1	1	2	5	0	0	3	3	0	1	0
110	1	1	1	1	2	5	0	0	3	3	0	1	0
111	0.3	0.4	0.4	1	2	5	0	0	3	3	0	1	0
112	12	8	1	1	2	5	0	0	3	3	1	1	0
113	1	1	1	1	2	5	0	0	3	3	0	1	0
114	1	1	1.2	1	6	6	0	0	3	3	1	1	0
115	1	3	2	2	2	5	3.5	3.5	1.7	3	1	1	0
116	1	1	1	1	2	5	0	0	3	3	1	1	0
117	6	10	6.5	8	2	5	0	0	3	3	1	1	0
118	1.4	4	1.5	2	2	5	2.5	2.5	1.7	3	1	1	0
119	12	10	7	7	2	5	0	0	3	3	1	2	0
120	3	1.4	1	1	2	15	0	0	3	3	0	1	0
121	1	1	1	1	2	5	0	0	3	3	0	1	0
122	1	1	1	1	2	5	0	0	3	3	0	1	0
123	3.5	4.8	3	3	2	5	1.5	1.5	0.01	3	1	2	0
124	1	1	1	1	2	5	0	0	3	3	0	1	0
125	1	2	1	1	2	5	0	0	3	3	1	1	0
126	2.5	4.5	3	4	2	5	0	0	3	3	1	1	0
127	1	2	1	1	2	5	0	0	3	3	1	1	0
128	6	1	5	5	2	5	0	0	3	3	0	1	0
129	4	1	3	3	2	5	1	1	0.7	3	0	1	0
130	7	1	6	4	2	5	0	0	3	3	1	1	0
131	1	2	1.3	1.3	2	5	0	0	3	3	0	1	0
132	3	2	1	1	2	5	0	0	3	3	0	1	0
133	0.7	1.1	0.7	0.4	2	5	0	0	3	3	0	1	0
134	1.3	1.3	0.9	1	2	5	0.2	0.3	8	3	1	1	0
135	0.3	0.6	0.5	0.3	2	5	0	0	3	3	0	1	0
136	1.2	1	1	1	2	5	0	0	3	3	0	1	0
137	0.4	0.6	0.6	1	2	5	0.8	1.2	8	3	1	1	1
138	0.6	1.1	0.7	1	2	5	1.2	1.5	8	3	1	1	0
139	3	4.2	3.4	6	0.4	1.6	0	0	3	3	0	2	0
140	0.8	1.6	0.8	1	2	5	0.8	1.2	8	3	1	1	0
